uniqueid,forecasting,tool_tip,node_name,Category,delta,08-2010,Monthly,,,,,,,,,,,,,,,,
Mazda_CX-5_SUV_Melbourne_Television_Eleven_MEL_Metropolitan_Television,,CX-5 SUV Melbourne Television Eleven MEL,CX-5 SUV Melbourne Television Eleven MEL,Client Data:Competitor Sales and Marketing:All Marketing:Forester Competitors:Mazda CX 5:Melbourne:Television,0.5,0,0,0,3,0,1,1,4,1,0,0,0,0,0,3,2,2,0
Mazda_CX-7_SUV-Retail_Melbourne_Television_SBSMEL_Metropolitan_Television,,CX-7 SUV-Retail Melbourne Television SBSMEL,CX-7 SUV-Retail Melbourne Television SBSMEL,Client Data:Competitor Sales and Marketing:All Marketing:Forester Competitors:Mazda CX 5:Melbourne:Television,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mazda_CX-5_SUV_Melbourne_Television_GTV9_Metropolitan_Television,,CX-5 SUV Melbourne Television GTV9,CX-5 SUV Melbourne Television GTV9,Client Data:Competitor Sales and Marketing:All Marketing:Forester Competitors:Mazda CX 5:Melbourne:Television,0.5,0,21,176,65,0,48,37,56,76,0,66,0,0,0,134,55,59,25
Mazda_CX-5_SUV_Melbourne_Television_ATV10_Metropolitan_Television,,CX-5 SUV Melbourne Television ATV10,CX-5 SUV Melbourne Television ATV10,Client Data:Competitor Sales and Marketing:All Marketing:Forester Competitors:Mazda CX 5:Melbourne:Television,0.5,0,0,0,19,6,22,20,18,29,0,27,0,0,0,86,15,29,23
Mazda_CX-7_SUV-Retail_Melbourne_Radio_GOLD_104.3_Metropolitan_Radio,,CX-7 SUV-Retail Melbourne Radio GOLD 104.3,CX-7 SUV-Retail Melbourne Radio GOLD 104.3,Client Data:Competitor Sales and Marketing:All Marketing:Forester Competitors:Mazda CX 5:Melbourne:Radio,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mazda_CX-7_SUV-Retail_Melbourne_Press_Herald_Sun_Metropolitan_Press,,CX-7 SUV-Retail Melbourne Press Herald Sun,CX-7 SUV-Retail Melbourne Press Herald Sun,Client Data:Competitor Sales and Marketing:All Marketing:Forester Competitors:Mazda CX 5:Melbourne:Press,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mazda_CX-5_SUV_Melbourne_Press_Herald_Sun_Metropolitan_Press,,CX-5 SUV Melbourne Press Herald Sun,CX-5 SUV Melbourne Press Herald Sun,Client Data:Competitor Sales and Marketing:All Marketing:Forester Competitors:Mazda CX 5:Melbourne:Press,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mazda_CX-7_SUV-Retail_Melbourne_Television_GTV9_Metropolitan_Television,,CX-7 SUV-Retail Melbourne Television GTV9,CX-7 SUV-Retail Melbourne Television GTV9,Client Data:Competitor Sales and Marketing:All Marketing:Forester Competitors:Mazda CX 5:Melbourne:Television,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mazda_CX-7_SUV-Retail_Melbourne_Television_HSV7_Metropolitan_Television,,CX-7 SUV-Retail Melbourne Television HSV7,CX-7 SUV-Retail Melbourne Television HSV7,Client Data:Competitor Sales and Marketing:All Marketing:Forester Competitors:Mazda CX 5:Melbourne:Television,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mazda_CX-5_SUV_Melbourne_Television_SBSMEL_Metropolitan_Television,,CX-5 SUV Melbourne Television SBSMEL,CX-5 SUV Melbourne Television SBSMEL,Client Data:Competitor Sales and Marketing:All Marketing:Forester Competitors:Mazda CX 5:Melbourne:Television,0.5,0,1,51,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
Mazda_CX-7_SUV-Retail_Melbourne_Press_The_Age_Metropolitan_Press,,CX-7 SUV-Retail Melbourne Press The Age,CX-7 SUV-Retail Melbourne Press The Age,Client Data:Competitor Sales and Marketing:All Marketing:Forester Competitors:Mazda CX 5:Melbourne:Press,0.5,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mazda_CX-7_SUV_Melbourne_Television_GO_MELB_Metropolitan_Television,,CX-7 SUV Melbourne Television GO MELB,CX-7 SUV Melbourne Television GO MELB,Client Data:Competitor Sales and Marketing:All Marketing:Forester Competitors:Mazda CX 5:Melbourne:Television,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mazda_CX-7_SUV-Retail_Melbourne_Television_Eleven_MEL_Metropolitan_Television,,CX-7 SUV-Retail Melbourne Television Eleven MEL,CX-7 SUV-Retail Melbourne Television Eleven MEL,Client Data:Competitor Sales and Marketing:All Marketing:Forester Competitors:Mazda CX 5:Melbourne:Television,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mazda_CX-5_SUV_Melbourne_Television_ONEMEL_Metropolitan_Television,,CX-5 SUV Melbourne Television ONEMEL,CX-5 SUV Melbourne Television ONEMEL,Client Data:Competitor Sales and Marketing:All Marketing:Forester Competitors:Mazda CX 5:Melbourne:Television,0.5,0,0,0,2,0,2,1,2,3,0,1,0,0,0,3,2,3,2
Mazda_CX-5_SUV_Melbourne_Television_7TWO_MELB_Metropolitan_Television,,CX-5 SUV Melbourne Television 7TWO MELB,CX-5 SUV Melbourne Television 7TWO MELB,Client Data:Competitor Sales and Marketing:All Marketing:Forester Competitors:Mazda CX 5:Melbourne:Television,0.5,0,2,5,1,0,2,2,1,2,0,0,0,0,0,6,0,1,0
Mazda_CX-7_SUV_Melbourne_Television_HSV7_Metropolitan_Television,,CX-7 SUV Melbourne Television HSV7,CX-7 SUV Melbourne Television HSV7,Client Data:Competitor Sales and Marketing:All Marketing:Forester Competitors:Mazda CX 5:Melbourne:Television,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mazda_CX-7_SUV-Retail_Melbourne_Television_GEM_MELB_Metropolitan_Television,,CX-7 SUV-Retail Melbourne Television GEM MELB,CX-7 SUV-Retail Melbourne Television GEM MELB,Client Data:Competitor Sales and Marketing:All Marketing:Forester Competitors:Mazda CX 5:Melbourne:Television,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mazda_CX-7_SUV_Melbourne_Television_7Mate_MELB_Metropolitan_Television,,CX-7 SUV Melbourne Television 7Mate MELB,CX-7 SUV Melbourne Television 7Mate MELB,Client Data:Competitor Sales and Marketing:All Marketing:Forester Competitors:Mazda CX 5:Melbourne:Television,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mazda_CX-5_SUV_Melbourne_Television_GO_MELB_Metropolitan_Television,,CX-5 SUV Melbourne Television GO MELB,CX-5 SUV Melbourne Television GO MELB,Client Data:Competitor Sales and Marketing:All Marketing:Forester Competitors:Mazda CX 5:Melbourne:Television,0.5,0,4,0,2,1,2,4,2,5,0,0,0,0,0,3,0,0,1
Mazda_CX-7_SUV-Retail_Melbourne_Television_ATV10_Metropolitan_Television,,CX-7 SUV-Retail Melbourne Television ATV10,CX-7 SUV-Retail Melbourne Television ATV10,Client Data:Competitor Sales and Marketing:All Marketing:Forester Competitors:Mazda CX 5:Melbourne:Television,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mazda_CX-5_SUV_Melbourne_Television_HSV7_Metropolitan_Television,,CX-5 SUV Melbourne Television HSV7,CX-5 SUV Melbourne Television HSV7,Client Data:Competitor Sales and Marketing:All Marketing:Forester Competitors:Mazda CX 5:Melbourne:Television,0.5,0,44,205,30,0,39,29,32,47,0,61,0,0,0,107,69,54,23
Mazda_CX-7_SUV_Melbourne_Television_SBSMEL_Metropolitan_Television,,CX-7 SUV Melbourne Television SBSMEL,CX-7 SUV Melbourne Television SBSMEL,Client Data:Competitor Sales and Marketing:All Marketing:Forester Competitors:Mazda CX 5:Melbourne:Television,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mazda_CX-5_SUV_Sydney_Television_TEN10_Metropolitan_Television,,CX-5 SUV Sydney Television TEN10,CX-5 SUV Sydney Television TEN10,Client Data:Competitor Sales and Marketing:All Marketing:Forester Competitors:Mazda CX 5:Sydney:Television,0.5,0,0,0,30,8,28,22,34,59,0,96,0,0,0,142,20,56,34
Mazda_CX-5_SUV_Sydney_Television_SBSSYD_Metropolitan_Television,,CX-5 SUV Sydney Television SBSSYD,CX-5 SUV Sydney Television SBSSYD,Client Data:Competitor Sales and Marketing:All Marketing:Forester Competitors:Mazda CX 5:Sydney:Television,0.5,0,0,46,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
Mazda_CX-5_SUV_Sydney_Television_7TWO_SYD_Metropolitan_Television,,CX-5 SUV Sydney Television 7TWO SYD,CX-5 SUV Sydney Television 7TWO SYD,Client Data:Competitor Sales and Marketing:All Marketing:Forester Competitors:Mazda CX 5:Sydney:Television,0.5,0,2,3,2,0,2,5,3,6,0,0,0,0,0,7,1,2,0
Mazda_CX-7_SUV-Retail_Sydney_Television_7Mate_SYD_Metropolitan_Television,,CX-7 SUV-Retail Sydney Television 7Mate SYD,CX-7 SUV-Retail Sydney Television 7Mate SYD,Client Data:Competitor Sales and Marketing:All Marketing:Forester Competitors:Mazda CX 5:Sydney:Television,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mazda_CX-7_SUV-Retail_Sydney_Television_SBSSYD_Metropolitan_Television,,CX-7 SUV-Retail Sydney Television SBSSYD,CX-7 SUV-Retail Sydney Television SBSSYD,Client Data:Competitor Sales and Marketing:All Marketing:Forester Competitors:Mazda CX 5:Sydney:Television,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mazda_CX-7_SUV_Sydney_Television_7Mate_SYD_Metropolitan_Television,,CX-7 SUV Sydney Television 7Mate SYD,CX-7 SUV Sydney Television 7Mate SYD,Client Data:Competitor Sales and Marketing:All Marketing:Forester Competitors:Mazda CX 5:Sydney:Television,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mazda_CX-5_SUV_Sydney_Television_ATN7_Metropolitan_Television,,CX-5 SUV Sydney Television ATN7,CX-5 SUV Sydney Television ATN7,Client Data:Competitor Sales and Marketing:All Marketing:Forester Competitors:Mazda CX 5:Sydney:Television,0.5,0,70,272,59,0,81,51,79,81,0,63,2,0,0,159,82,59,40
Mazda_CX-7_SUV-Retail_Sydney_Television_Eleven_SYD_Metropolitan_Television,,CX-7 SUV-Retail Sydney Television Eleven SYD,CX-7 SUV-Retail Sydney Television Eleven SYD,Client Data:Competitor Sales and Marketing:All Marketing:Forester Competitors:Mazda CX 5:Sydney:Television,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mazda_CX-7_SUV_Sydney_Television_GEM_SYD_Metropolitan_Television,,CX-7 SUV Sydney Television GEM SYD,CX-7 SUV Sydney Television GEM SYD,Client Data:Competitor Sales and Marketing:All Marketing:Forester Competitors:Mazda CX 5:Sydney:Television,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mazda_CX-7_SUV_Sydney_Television_Eleven_SYD_Metropolitan_Television,,CX-7 SUV Sydney Television Eleven SYD,CX-7 SUV Sydney Television Eleven SYD,Client Data:Competitor Sales and Marketing:All Marketing:Forester Competitors:Mazda CX 5:Sydney:Television,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mazda_CX-5_SUV_Sydney_Television_SBS2_SYD_Metropolitan_Television,,CX-5 SUV Sydney Television SBS2 SYD,CX-5 SUV Sydney Television SBS2 SYD,Client Data:Competitor Sales and Marketing:All Marketing:Forester Competitors:Mazda CX 5:Sydney:Television,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Mazda_CX-7_SUV-Retail_Sydney_Television_ATN7_Metropolitan_Television,,CX-7 SUV-Retail Sydney Television ATN7,CX-7 SUV-Retail Sydney Television ATN7,Client Data:Competitor Sales and Marketing:All Marketing:Forester Competitors:Mazda CX 5:Sydney:Television,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mazda_CX-5_SUV_Sydney_Press_Daily_Telegraph_Metropolitan_Press,,CX-5 SUV Sydney Press Daily Telegraph,CX-5 SUV Sydney Press Daily Telegraph,Client Data:Competitor Sales and Marketing:All Marketing:Forester Competitors:Mazda CX 5:Sydney:Press,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mazda_CX-7_SUV-Retail_Sydney_Television_GO_SYD_Metropolitan_Television,,CX-7 SUV-Retail Sydney Television GO SYD,CX-7 SUV-Retail Sydney Television GO SYD,Client Data:Competitor Sales and Marketing:All Marketing:Forester Competitors:Mazda CX 5:Sydney:Television,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mazda_CX-5_SUV_Sydney_Television_7Mate_SYD_Metropolitan_Television,,CX-5 SUV Sydney Television 7Mate SYD,CX-5 SUV Sydney Television 7Mate SYD,Client Data:Competitor Sales and Marketing:All Marketing:Forester Competitors:Mazda CX 5:Sydney:Television,0.5,0,3,0,4,0,7,3,3,3,0,5,0,0,0,4,7,0,2
Mazda_CX-5_SUV_Sydney_Television_TCN9_Metropolitan_Television,,CX-5 SUV Sydney Television TCN9,CX-5 SUV Sydney Television TCN9,Client Data:Competitor Sales and Marketing:All Marketing:Forester Competitors:Mazda CX 5:Sydney:Television,0.5,0,26,246,109,0,74,48,91,77,0,78,0,0,0,127,78,108,43
Mazda_CX-7_SUV_Sydney_Television_GO_SYD_Metropolitan_Television,,CX-7 SUV Sydney Television GO SYD,CX-7 SUV Sydney Television GO SYD,Client Data:Competitor Sales and Marketing:All Marketing:Forester Competitors:Mazda CX 5:Sydney:Television,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mazda_CX-7_SUV-Retail_Sydney_Television_TEN10_Metropolitan_Television,,CX-7 SUV-Retail Sydney Television TEN10,CX-7 SUV-Retail Sydney Television TEN10,Client Data:Competitor Sales and Marketing:All Marketing:Forester Competitors:Mazda CX 5:Sydney:Television,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mazda_CX-7_SUV_Sydney_Television_ATN7_Metropolitan_Television,,CX-7 SUV Sydney Television ATN7,CX-7 SUV Sydney Television ATN7,Client Data:Competitor Sales and Marketing:All Marketing:Forester Competitors:Mazda CX 5:Sydney:Television,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mazda_CX-7_SUV_Sydney_Television_TEN10_Metropolitan_Television,,CX-7 SUV Sydney Television TEN10,CX-7 SUV Sydney Television TEN10,Client Data:Competitor Sales and Marketing:All Marketing:Forester Competitors:Mazda CX 5:Sydney:Television,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mazda_CX-5_SUV_Sydney_Television_Eleven_SYD_Metropolitan_Television,,CX-5 SUV Sydney Television Eleven SYD,CX-5 SUV Sydney Television Eleven SYD,Client Data:Competitor Sales and Marketing:All Marketing:Forester Competitors:Mazda CX 5:Sydney:Television,0.5,0,0,0,2,0,1,3,3,1,0,0,0,0,0,4,1,1,0
Mazda_CX-5_SUV_Sydney_Television_GEM_SYD_Metropolitan_Television,,CX-5 SUV Sydney Television GEM SYD,CX-5 SUV Sydney Television GEM SYD,Client Data:Competitor Sales and Marketing:All Marketing:Forester Competitors:Mazda CX 5:Sydney:Television,0.5,0,3,21,2,0,5,4,5,1,0,1,0,0,0,5,1,2,3
Mazda_CX-5_SUV_Sydney_Press_Sydney_Morning_Herald_Metropolitan_Press,,CX-5 SUV Sydney Press Sydney Morning Herald,CX-5 SUV Sydney Press Sydney Morning Herald,Client Data:Competitor Sales and Marketing:All Marketing:Forester Competitors:Mazda CX 5:Sydney:Press,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mazda_CX-7_SUV-Retail_Sydney_Television_TCN9_Metropolitan_Television,,CX-7 SUV-Retail Sydney Television TCN9,CX-7 SUV-Retail Sydney Television TCN9,Client Data:Competitor Sales and Marketing:All Marketing:Forester Competitors:Mazda CX 5:Sydney:Television,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mazda_CX-7_SUV-Retail_Sydney_Television_GEM_SYD_Metropolitan_Television,,CX-7 SUV-Retail Sydney Television GEM SYD,CX-7 SUV-Retail Sydney Television GEM SYD,Client Data:Competitor Sales and Marketing:All Marketing:Forester Competitors:Mazda CX 5:Sydney:Television,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mazda_CX-7_SUV-Retail_Sydney_Television_7TWO_SYD_Metropolitan_Television,,CX-7 SUV-Retail Sydney Television 7TWO SYD,CX-7 SUV-Retail Sydney Television 7TWO SYD,Client Data:Competitor Sales and Marketing:All Marketing:Forester Competitors:Mazda CX 5:Sydney:Television,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mazda_CX-7_SUV-Retail_Sydney_Radio_WSFM_Metropolitan_Radio,,CX-7 SUV-Retail Sydney Radio WSFM,CX-7 SUV-Retail Sydney Radio WSFM,Client Data:Competitor Sales and Marketing:All Marketing:Forester Competitors:Mazda CX 5:Sydney:Radio,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mazda_CX-7_SUV_Sydney_Television_SBSSYD_Metropolitan_Television,,CX-7 SUV Sydney Television SBSSYD,CX-7 SUV Sydney Television SBSSYD,Client Data:Competitor Sales and Marketing:All Marketing:Forester Competitors:Mazda CX 5:Sydney:Television,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mazda_CX-5_SUV_Sydney_Television_ONESYD_Metropolitan_Television,,CX-5 SUV Sydney Television ONESYD,CX-5 SUV Sydney Television ONESYD,Client Data:Competitor Sales and Marketing:All Marketing:Forester Competitors:Mazda CX 5:Sydney:Television,0.5,0,0,0,3,0,6,4,4,5,0,1,0,0,0,6,3,3,2
Mazda_CX-7_SUV_Sydney_Television_TCN9_Metropolitan_Television,,CX-7 SUV Sydney Television TCN9,CX-7 SUV Sydney Television TCN9,Client Data:Competitor Sales and Marketing:All Marketing:Forester Competitors:Mazda CX 5:Sydney:Television,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mazda_CX-5_SUV_Sydney_Television_GO_SYD_Metropolitan_Television,,CX-5 SUV Sydney Television GO SYD,CX-5 SUV Sydney Television GO SYD,Client Data:Competitor Sales and Marketing:All Marketing:Forester Competitors:Mazda CX 5:Sydney:Television,0.5,0,5,0,11,0,6,9,6,7,0,0,0,0,0,3,0,1,1
Mazda_CX-7_SUV-Retail_Sydney_Radio_MIX_106.5_Metropolitan_Radio,,CX-7 SUV-Retail Sydney Radio MIX 106.5,CX-7 SUV-Retail Sydney Radio MIX 106.5,Client Data:Competitor Sales and Marketing:All Marketing:Forester Competitors:Mazda CX 5:Sydney:Radio,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mazda_CX-7_SUV-Retail_Sydney_Television_ONESYD_Metropolitan_Television,,CX-7 SUV-Retail Sydney Television ONESYD,CX-7 SUV-Retail Sydney Television ONESYD,Client Data:Competitor Sales and Marketing:All Marketing:Forester Competitors:Mazda CX 5:Sydney:Television,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,
Mitsubishi_Outlander_Adelaide_Television_7Mate_ADE_Metropolitan_Television,,Adelaide Television 7Mate ADE,Adelaide Television 7Mate ADE,Client Data:Competitor Sales and Marketing:All Marketing:Forester Competitors:Mitsubishi Outlander:Adelaide:Television,0.5,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,1
Mitsubishi_Outlander_LS-Retail_Adelaide_Television_ADS10_Metropolitan_Television,,LSRetail Adelaide Television ADS10,LSRetail Adelaide Television ADS10,Client Data:Competitor Sales and Marketing:All Marketing:Forester Competitors:Mitsubishi Outlander:Adelaide:Television,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitsubishi_Outlander_Activ-Retail-Comp_Adelaide_Television_SAS7_Metropolitan_Television,,ActivRetailComp Adelaide Television SAS7,ActivRetailComp Adelaide Television SAS7,Client Data:Competitor Sales and Marketing:All Marketing:Forester Competitors:Mitsubishi Outlander:Adelaide:Television,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitsubishi_Outlander_LS-Retail_Adelaide_Television_SBSADL_Metropolitan_Television,,LSRetail Adelaide Television SBSADL,LSRetail Adelaide Television SBSADL,Client Data:Competitor Sales and Marketing:All Marketing:Forester Competitors:Mitsubishi Outlander:Adelaide:Television,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitsubishi_Outlander_Activ-Retail-Comp_Adelaide_Television_SBS2_ADL_Metropolitan_Television,,ActivRetailComp Adelaide Television SBS2 ADL,ActivRetailComp Adelaide Television SBS2 ADL,Client Data:Competitor Sales and Marketing:All Marketing:Forester Competitors:Mitsubishi Outlander:Adelaide:Television,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitsubishi_Outlander_Activ-Retail_Adelaide_Press_Advertiser_Metropolitan_Press,,ActivRetail Adelaide Press Advertiser,ActivRetail Adelaide Press Advertiser,Client Data:Competitor Sales and Marketing:All Marketing:Forester Competitors:Mitsubishi Outlander:Adelaide:Press,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Mitsubishi_Outlander_Activ-Retail-Comp_Adelaide_Television_NWS9_Metropolitan_Television,,ActivRetailComp Adelaide Television NWS9,ActivRetailComp Adelaide Television NWS9,Client Data:Competitor Sales and Marketing:All Marketing:Forester Competitors:Mitsubishi Outlander:Adelaide:Television,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitsubishi_Outlander_LS-Retail_Adelaide_Television_GO_ADE_Metropolitan_Television,,LSRetail Adelaide Television GO ADE,LSRetail Adelaide Television GO ADE,Client Data:Competitor Sales and Marketing:All Marketing:Forester Competitors:Mitsubishi Outlander:Adelaide:Television,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitsubishi_Outlander-Retail_Adelaide_Television_7Mate_ADE_Metropolitan_Television,,Retail Adelaide Television 7Mate ADE,Retail Adelaide Television 7Mate ADE,Client Data:Competitor Sales and Marketing:All Marketing:Forester Competitors:Mitsubishi Outlander:Adelaide:Television,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Mitsubishi_Outlander-Retail_Adelaide_Television_7TWO_ADE_Metropolitan_Television,,Retail Adelaide Television 7TWO ADE,Retail Adelaide Television 7TWO ADE,Client Data:Competitor Sales and Marketing:All Marketing:Forester Competitors:Mitsubishi Outlander:Adelaide:Television,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Mitsubishi_Outlander_Adelaide_Television_7TWO_ADE_Metropolitan_Television,,Adelaide Television 7TWO ADE,Adelaide Television 7TWO ADE,Client Data:Competitor Sales and Marketing:All Marketing:Forester Competitors:Mitsubishi Outlander:Adelaide:Television,0.5,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
Mitsubishi_Outlander_Adelaide_Television_GO_ADE_Metropolitan_Television,,Adelaide Television GO ADE,Adelaide Television GO ADE,Client Data:Competitor Sales and Marketing:All Marketing:Forester Competitors:Mitsubishi Outlander:Adelaide:Television,0.5,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
Mitsubishi_Outlander_LS-Retail_Adelaide_Television_7Mate_ADE_Metropolitan_Television,,LSRetail Adelaide Television 7Mate ADE,LSRetail Adelaide Television 7Mate ADE,Client Data:Competitor Sales and Marketing:All Marketing:Forester Competitors:Mitsubishi Outlander:Adelaide:Television,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitsubishi_Outlander_Activ-Retail-Comp_Adelaide_Television_ADS10_Metropolitan_Television,,ActivRetailComp Adelaide Television ADS10,ActivRetailComp Adelaide Television ADS10,Client Data:Competitor Sales and Marketing:All Marketing:Forester Competitors:Mitsubishi Outlander:Adelaide:Television,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitsubishi_Outlander_LS-Retail_Adelaide_Television_7TWO_ADE_Metropolitan_Television,,LSRetail Adelaide Television 7TWO ADE,LSRetail Adelaide Television 7TWO ADE,Client Data:Competitor Sales and Marketing:All Marketing:Forester Competitors:Mitsubishi Outlander:Adelaide:Television,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitsubishi_Outlander_Adelaide_Television_SAS7_Metropolitan_Television,,Adelaide Television SAS7,Adelaide Television SAS7,Client Data:Competitor Sales and Marketing:All Marketing:Forester Competitors:Mitsubishi Outlander:Adelaide:Television,0.5,0,0,0,0,0,0,0,0,0,0,44,35,9,0,0,5,7,12
Mitsubishi_Outlander_Adelaide_Press_Advertiser_Metropolitan_Press,,Adelaide Press Advertiser,Adelaide Press Advertiser,Client Data:Competitor Sales and Marketing:All Marketing:Forester Competitors:Mitsubishi Outlander:Adelaide:Press,0.5,0,0,0,0,0,0,0,0,0,0,1,1,15,0,0,0,0,0
Mitsubishi_Outlander_Adelaide_Television_ADS10_Metropolitan_Television,,Adelaide Television ADS10,Adelaide Television ADS10,Client Data:Competitor Sales and Marketing:All Marketing:Forester Competitors:Mitsubishi Outlander:Adelaide:Television,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,9
Mitsubishi_Outlander-Retail_Adelaide_Television_GEM_ADE_Metropolitan_Television,,Retail Adelaide Television GEM ADE,Retail Adelaide Television GEM ADE,Client Data:Competitor Sales and Marketing:All Marketing:Forester Competitors:Mitsubishi Outlander:Adelaide:Television,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
